exposure_type,account_number,entity_code,entity_name,account_status,account_balance,product_code,product_subcode,cost_center,days_delinquent,days_delinquent_bucket,npl_flag,date_opened
Loan,65f07d30c02cbd180a7b677b09c2abb2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2010-08-20
Loan,397e00d4c002d9d0e20a403431a2ab24,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-12-30
Loan,66424f9ece69f93ac83481f3b20853bc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-07-05
Loan,5e4fda0609e7cfa9e7493b0fc32accb3,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2014-06-16
Loan,f1741dcb341449ba6d5c8b5acd4312a1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2016-07-09
Loan,30584dbb617e050bf0789afd2918562b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2011-02-01
Loan,00df01854feb4418e5976566ed1374dc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2009-06-10
Loan,bddf91165324e1152a44def18fa8e02d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2016-06-18
Loan,58f8113341d6683bd7c3425a8252807f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-11-22
Loan,879ce449517bd75c8624ffab96dbdeee,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2010-11-20
Loan,842bf12f73e2ab6bfa6aed34f26d931f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2014-10-08
Loan,e083604c7001b95c5cd45e644ad832b6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2012-09-25
Loan,43e6037f037f1e6adaac310888d1a04f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2012-05-11
Loan,8d83bb52a734aa39c7b5a659f00c041e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-08-09
Loan,2a1472883742ae89855b2abb8261b9ae,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2015-07-02
Loan,68adc7f6f36291c6c77497ecbb38e056,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2013-11-25
Loan,53f6eabe324d7e96bf9f9f07624144c6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2018-08-14
Loan,c035e621864ff8179718ee64ce82d7bf,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2009-11-11
Loan,63b6197e36bce8c379f49ec728d07f32,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2015-08-31
Loan,4ad6b7310039565ece661ea784f11488,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2018-07-11
Loan,d4a98538ead32cd4636ea4afb0fe7a13,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-11-25
Loan,2a4368a55a6ee2d9cc1e2a79d87923c3,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2019-11-06
Loan,66cf68665ade288e523b0615ac932a0b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-05-29
Loan,263c8782596f4d1ae762407622042fc8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2015-12-18
Loan,833c391d14596ef0a5a24a38708642e5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2018-12-13
Loan,96030cf68bf6376d49710a7212d81f54,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2013-01-30
Loan,a70ece6d359e356ac4f4dd48898e13b0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2012-02-08
Loan,70aff3f4ae2e315733e50213ec76cb71,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2013-09-09
Loan,5b4965e155fe762a568ae723e745bf7b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2013-01-03
Loan,db8e706f0478539e1abc38dd5cc75ab0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2009-04-02
Loan,e787b8a4c0484d652260083ed85978c5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2019-10-11
Loan,0a11dec50fcd9db94e107c36871d01c1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-07-29
Loan,b09c7d6335f361d4b9529869d0c026af,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-04-11
Loan,c6e88cf2e6e4b3394716b9b9b020c32b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2018-01-06
Loan,5b67bd403ed565298354a618c038b188,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2013-01-20
Loan,c8449216bf1a1d716b9866cf9dd0ef25,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2019-04-17
Loan,fed9c64e7aa76b09b6935b4d3a8ee650,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2018-09-16
Loan,483a433923bef953870afb1800fd9dcb,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-07-03
Loan,2275529c9df2b79ff57ce241bc3292a2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2017-09-25
Loan,b7536fa376fdf1934870526d223abd8d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-04-10
Loan,c44ca4ba35d477c66414a1a1d9327a2b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2014-01-28
Loan,d5b045f7750340933e87537055e31efe,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-05-26
Loan,e9c5d5faadc214e3c57a8172be3fbcce,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-08-15
Loan,9926e6ac730f9b728688c1c9c38ea4e6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2018-09-17
Loan,a541c376ad390647ed1f84282f8a8c4a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2009-09-20
Loan,ef28a44f0a245cb95176316d3e2e3a8f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2011-06-12
Loan,d9d309bc4859dcb6586ebcaed980e145,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2015-01-02
Loan,cd3ac05a1025ad9ea37d0e33437dbd84,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-04-08
Loan,0b2ea47dd99f7de1b1dfaa4d90a16bf8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-07-17
Loan,db3763aa8f0ff52f6b40c462cedddfa3,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2009-12-16
Loan,cda77c0a7542e2f9c8ee7a2ab5343131,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2020-05-17
Loan,0fef3e7acfb001484567ccd05ea17ce9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2010-05-30
Loan,26281fd4892acb9878aee5cbe8f8f647,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2019-02-12
Loan,fd76589655e4b75f73cfcb5ec3d274ff,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2011-11-04
Loan,435a8392d19f598260d673e4234aba38,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2016-03-01
Loan,a48db4d61ff5d50619be4ddccb3b8e7c,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2009-01-11
Loan,a3fed14723023d64add5407641a96be9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2020-06-06
Loan,3ab075dc758e953e0242c9171ed17ebd,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2011-06-17
Loan,86597bda06c37350fed5a4ae4df1df2b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2018-04-12
Loan,e657374b5101d91b8c661dc138dc1864,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2017-03-20
Loan,1afd4daed79fa19822bd782f98a99ea5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2016-03-15
Loan,a40fba849446c2e325434ba8f41d37d6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-12-08
Loan,89c3822e3e059754eb782364f84243d7,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2013-08-07
Loan,9c9b1cd141e255643880f14772c6b28e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2010-08-03
Loan,bf1697d04fb6fec588dfd092d201c968,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-01-19
Loan,3dd26bd355cf3713e3d1b7b3238e7809,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2009-04-28
Loan,797089c563f7ced9905011cccece11f1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2017-03-03
Loan,c25b86c4773c6e0a8a23fa1968ad9b46,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2015-05-13
Loan,5a9b94836a6cd4a53f0b2e13ee024819,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2012-12-10
Loan,23b18f9590269fefd3204198fdb38af1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2013-06-12
Loan,0e2e18e9029947a3bc476478d11f0cec,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-06-27
Loan,bcfc0a4ecd838eb03fbd51e7b38ba54b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-05-03
Loan,eaced7b1218f9116644fb93ddbde6fd5,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-04-02
Loan,8b2e4a43617fb419b586d182d79788dd,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2019-02-01
Loan,d5e3e16832feab69e556d2761864a3d0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2010-12-01
Loan,dca478da7a5ed0afd9b45bbd91b7890d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2010-05-02
Loan,84025b2ecd56dc304363a8dd576f7730,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2018-03-04
Loan,4f0a97d149d7c2561bc3bcb1702b9c7e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2015-10-05
Loan,e4642a776cd6ed44ac8d20145bfca8d8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2012-01-09
Loan,dd4ff9f51d1923a9bc368a48c05d6322,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2017-03-16
Loan,4792eaf97c41597eefdd558759af86f8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-03-21
Loan,5744a34199f284205891f837ba198be8,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2007-12-16
Loan,428d0f3ea2ef6d88c8163d0798a1a025,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2018-10-11
Loan,ebf88d37193bf05f3a447ef159fdde73,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2011-04-20
Loan,0b66cdb726d5f7f203175e72228dba66,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2009-10-16
Loan,d3cbb6de170a80878b937aa7cfab7c85,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-09-27
Loan,ca00b255e1e4f3f7669255b8526f0ca6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-10-09
Loan,8e198ae1365ee02d2ca493c7024f21ba,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2015-06-17
Loan,4c1bd403e58d21a3beb479958ae64591,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-09-02
Loan,afa76b705623486bd8b2544285618483,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2010-10-14
Loan,248d8507636739944cf2b53a3472f8bb,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,265000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2016-01-27
Loan,ccd91f366d9ce6f3106b6abd66b07812,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-06-07
Loan,ab9a17ad700c3ea94cb1672c0cd7bd0e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-04-24
Loan,fe4c987424cbd7f9796560d72fafa6ec,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2019-06-29
Loan,635464e58c8f6d7fa3d0034cc70198fb,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2013-02-16
Loan,819e57947eea23dea07a3563180741d2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-01-03
Loan,824bf778950ada3d9ced6f636f27769a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-05-31
Loan,4413990aaa59e6d7e43b8a07101a51f9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2005-10-29
Loan,d07f82d65aac5247be8cf62c02a9b136,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2014-12-02
Loan,311700e9a4532528536ba96ba281ec59,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2016-07-31
Loan,146fd03036604d80b6136c40eeec2e0a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2018-03-18
Loan,bc23742f211999bd2c6d34a266e4e6e1,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,01,76859228f68da87240e1212e87a235be,0,0,false,2019-01-19
Loan,4405407dea2ceac6ac11e8f08beda539,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2016-05-30
Loan,5c98ae6e8553b072a75ab2989eb07f65,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,800000,LOAN,02,76859228f68da87240e1212e87a235be,0,0,false,2017-09-05
Loan,9372f6e1a80cd679e51d7fb370e8f316,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,10000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-09-07
Loan,bdec9b2f85ba4b6b6bfa9c29fe0e5e6b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2018-01-02
Loan,768b1d20ef4cc98045c4c095e4ebe549,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,101000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2010-04-21
Loan,98dd0545787a72b4b6ae6e0777284567,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Open,290000,LOAN,03,76859228f68da87240e1212e87a235be,0,0,false,2014-10-31
Loan,7e54913dbf241e5a45500297a9c460c6,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,265000,LOAN,03,8152ac555707821a0cc9b7e88648c0e1,0,0,false,2008-07-26
Loan,b22ea91234988d5c1c495f49bb27aa5e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,265000,LOAN,02,8152ac555707821a0cc9b7e88648c0e1,0,0,false,1995-09-17
Loan,0294b5430da7f5b12b3bae0cd055acb7,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,800000,LOAN,01,8152ac555707821a0cc9b7e88648c0e1,0,0,false,1995-06-14
Loan,5e386aa3f79858e23b8aa59692276c9b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,800000,LOAN,03,8152ac555707821a0cc9b7e88648c0e1,0,0,false,2005-03-09
Loan,5586b7198d1da0d780c3793e9785962e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,290000,LOAN,01,8152ac555707821a0cc9b7e88648c0e1,0,0,false,1995-10-16
Current Account,1ebdcc3aa43fd97259f842d56de409f9,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,01,834e8bf5c4335b59db1786a0f3000e1f,0,0,true,2016-09-05
Current Account,e99b58280efbf7a013bf2eb84de5b234,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,834e8bf5c4335b59db1786a0f3000e1f,0,0,false,2019-07-03
Loan,4c9fd849f778f911124917eeb9e665ce,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Open,101000,LOAN,02,8413efffc897122cc8835dadb494c70f,0,0,false,2011-01-11
Loan,60d184677dcabd0e093ce24df98143e5,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,02,895b1aa5950dae6a33d8d441ec781634,0,0,false,1995-11-22
Loan,f51790dc84eb9f95e9579b165eb88af8,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,10000,LOAN,01,895b1aa5950dae6a33d8d441ec781634,0,0,false,1999-04-21
Loan,d59fc7990eea4914199f3e5b81367fb9,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,02,8cc7d18c33f85cc80053342be1c44cf9,0,0,false,1999-03-20
Current Account,ae0f56f50812e1cc0a5574cbf4445278,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,907a517996b71dd323683cbcbf02fe6f,0,0,false,2017-05-06
Current Account,a54a23b6136717570b5dbeb9506715a2,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,03,907a517996b71dd323683cbcbf02fe6f,0,0,false,2015-03-20
Current Account,35fb781c8876e58c3ce9628a2f6d0927,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,03,907a517996b71dd323683cbcbf02fe6f,0,0,false,2017-06-07
Current Account,572541161da21b45527ec7ebd3a2daae,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,03,907a517996b71dd323683cbcbf02fe6f,0,0,false,2011-11-07
Current Account,1038b085fa4d2c34d6c30ead9e417acb,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,907a517996b71dd323683cbcbf02fe6f,0,0,false,2016-06-09
Loan,e0393ed4dc15e0aa6e4b3066a4297716,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Open,290000,LOAN,03,96b6d6a40f18980f92fcf70acea7bf94,0,0,false,2009-06-24
Loan,aa95d33200c82dffa0a0ca1263dd8a02,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Open,800000,LOAN,03,96b6d6a40f18980f92fcf70acea7bf94,0,0,false,2009-11-18
Loan,7b798f22ea261758363cf8326dbf6c89,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Open,290000,LOAN,01,9d85394b21d0a8e4af644ddab8a99cce,0,0,false,2007-03-19
Loan,2e24edea4584f274f7856aa3f5435ca3,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Open,265000,LOAN,03,9d85394b21d0a8e4af644ddab8a99cce,0,0,false,2005-03-29
Loan,973a5b57b0dea29f7d23d5486d0a65a6,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Open,101000,LOAN,01,9d85394b21d0a8e4af644ddab8a99cce,0,0,false,2011-07-16
Loan,ca38d96aec006f0498b0a137d8aeb4da,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,01,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2015-08-26
Loan,87f1fef939271e51b8c33330791dd7de,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,02,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2019-06-07
Loan,bd962b1395623a5ca684d81aee437f02,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,290000,LOAN,01,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2008-05-16
Current Account,d76b26e4e3fe03edbb64a98eaaef27f6,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,02,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2011-12-23
Loan,4091cb38b21c079c876bba6f9ea72e1e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,03,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,1995-12-07
Loan,2f37e41aa641c90a3bb6c3ec438f34a8,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,02,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2013-04-02
Loan,751a6712906f8e9778b15655037e5180,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,265000,LOAN,03,9dd9d5d1525c13d16131e01e29af68ab,0,0,false,2012-08-28
